Region,Access Geo-place,Temperature
ap-southeast-11,Baoding,cold
ap-southeast-11,Hohhot,cold
ap-southeast-11,Madrid,cold
ap-southeast-11,Xiamen,cold
ap-southeast-11,Zhengzhou,cold
ap-southeast-11,Fuzhou,cold
ap-southeast-11,Fuzhou,cold
ap-southeast-11,Beijing,cold
ap-southeast-11,Qingdao,cold
ap-southeast-11,Qingdao,cold
ap-southeast-11,Wenzhou,cold
ap-southeast-11,Beijing,cold
ap-southeast-11,Shenzhen,cold
ap-southeast-11,Xianggang,hot
ap-southeast-11,Tianjin,cold
ap-southeast-11,Ningbo,cold
ap-southeast-11,Hefei,cold
ap-southeast-11,Qingdao,cold
ap-southeast-12,Paris,cold
ap-southeast-12,Shanghai,cold
ap-southeast-12,Baoding,cold
ap-southeast-12,Hohhot,cold
ap-southeast-12,Madrid,cold
ap-southeast-12,Xiamen,cold
ap-southeast-12,Zhengzhou,cold
ap-southeast-12,Fuzhou,cold
ap-southeast-12,Fuzhou,cold
ap-southeast-12,Beijing,cold
ap-southeast-12,Qingdao,cold
ap-southeast-12,Qingdao,cold
ap-southeast-12,Wenzhou,cold
ap-southeast-12,Beijing,cold
ap-southeast-12,Shenzhen,cold
ap-southeast-12,Xianggang,hot
ap-southeast-12,Tianjin,cold
ap-southeast-12,Ningbo,cold
ap-southeast-12,Hefei,cold
ap-southeast-12,Qingdao,cold
ap-southeast-13,Paris,cold
ap-southeast-13,Shanghai,cold
ap-southeast-13,Baoding,cold
ap-southeast-13,Hohhot,cold
ap-southeast-13,Madrid,cold
ap-southeast-13,Xiamen,cold
ap-southeast-13,Zhengzhou,cold
ap-southeast-13,Fuzhou,cold
ap-southeast-13,Fuzhou,cold
ap-southeast-13,Beijing,cold
ap-southeast-13,Qingdao,cold
ap-southeast-13,Qingdao,cold
ap-southeast-13,Wenzhou,cold
ap-southeast-13,Beijing,cold
ap-southeast-13,Shenzhen,cold
ap-southeast-13,Xianggang,hot
ap-southeast-13,Tianjin,cold
ap-southeast-13,Ningbo,cold
ap-southeast-13,Hefei,cold
ap-southeast-13,Qingdao,cold
ap-southeast-14,Paris,cold
ap-southeast-14,Shanghai,cold
ap-southeast-14,Baoding,cold
ap-southeast-14,Hohhot,cold
ap-southeast-14,Madrid,cold
ap-southeast-14,Xiamen,cold
ap-southeast-14,Zhengzhou,cold
ap-southeast-14,Fuzhou,cold
ap-southeast-14,Fuzhou,cold
ap-southeast-14,Beijing,cold
ap-southeast-14,Qingdao,cold
ap-southeast-14,Qingdao,cold
ap-southeast-14,Wenzhou,cold
ap-southeast-14,Beijing,cold
ap-southeast-14,Shenzhen,cold
ap-southeast-14,Xianggang,hot
ap-southeast-14,Tianjin,cold
ap-southeast-14,Ningbo,cold
ap-southeast-14,Hefei,cold
ap-southeast-14,Qingdao,cold
ap-southeast-15,Paris,cold
ap-southeast-15,Shanghai,cold
ap-southeast-15,Baoding,cold
ap-southeast-15,Hohhot,cold
ap-southeast-15,Madrid,cold
ap-southeast-15,Xiamen,cold
ap-southeast-15,Zhengzhou,cold
ap-southeast-15,Fuzhou,cold
ap-southeast-15,Fuzhou,cold
ap-southeast-15,Beijing,cold
ap-southeast-15,Qingdao,cold
ap-southeast-15,Qingdao,cold
ap-southeast-15,Wenzhou,cold
ap-southeast-15,Beijing,cold
ap-southeast-15,Shenzhen,cold
ap-southeast-15,Xianggang,hot
ap-southeast-15,Tianjin,cold
ap-southeast-15,Ningbo,cold
ap-southeast-15,Hefei,cold
ap-southeast-15,Qingdao,cold
ap-southeast-16,Paris,cold
ap-southeast-16,Shanghai,cold
ap-southeast-16,Baoding,cold
ap-southeast-16,Hohhot,cold
ap-southeast-16,Madrid,cold
ap-southeast-16,Xiamen,cold
ap-southeast-16,Zhengzhou,cold
ap-southeast-16,Fuzhou,cold
ap-southeast-16,Fuzhou,cold
ap-southeast-16,Beijing,cold
ap-southeast-16,Qingdao,cold
ap-southeast-16,Qingdao,cold
ap-southeast-16,Wenzhou,cold
ap-southeast-16,Beijing,cold
ap-southeast-16,Shenzhen,cold
ap-southeast-16,Xianggang,hot
ap-southeast-16,Tianjin,cold
ap-southeast-16,Ningbo,cold
ap-southeast-16,Hefei,cold
ap-southeast-16,Qingdao,cold
ap-southeast-17,Paris,cold
ap-southeast-17,Shanghai,cold
ap-southeast-17,Baoding,cold
ap-southeast-17,Hohhot,cold
ap-southeast-17,Madrid,cold
ap-southeast-17,Xiamen,cold
ap-southeast-17,Zhengzhou,cold
ap-southeast-17,Fuzhou,cold
ap-southeast-17,Fuzhou,cold
ap-southeast-17,Beijing,cold
ap-southeast-17,Qingdao,cold
ap-southeast-17,Qingdao,cold
ap-southeast-17,Wenzhou,cold
ap-southeast-17,Beijing,cold
ap-southeast-17,Shenzhen,cold
ap-southeast-17,Xianggang,hot
ap-southeast-17,Tianjin,cold
ap-southeast-17,Ningbo,cold
ap-southeast-17,Hefei,cold
ap-southeast-17,Qingdao,cold
ap-southeast-18,Paris,cold
ap-southeast-18,Shanghai,cold
ap-southeast-18,Baoding,cold
ap-southeast-18,Hohhot,cold
ap-southeast-18,Madrid,cold
ap-southeast-18,Xiamen,cold
ap-southeast-18,Zhengzhou,cold
ap-southeast-18,Fuzhou,cold
ap-southeast-18,Fuzhou,cold
ap-southeast-18,Beijing,cold
ap-southeast-18,Qingdao,cold
ap-southeast-18,Qingdao,cold
ap-southeast-18,Wenzhou,cold
ap-southeast-18,Beijing,cold
ap-southeast-18,Shenzhen,cold
ap-southeast-18,Xianggang,hot
ap-southeast-18,Tianjin,cold
ap-southeast-18,Ningbo,cold
ap-southeast-18,Hefei,cold
ap-southeast-18,Qingdao,cold
ap-southeast-19,Paris,cold
ap-southeast-19,Shanghai,cold
ap-southeast-19,Baoding,cold
ap-southeast-19,Hohhot,cold
ap-southeast-19,Madrid,cold
ap-southeast-19,Xiamen,cold
ap-southeast-19,Zhengzhou,cold
ap-southeast-19,Fuzhou,cold
ap-southeast-19,Fuzhou,cold
ap-southeast-19,Beijing,cold
ap-southeast-19,Qingdao,cold
ap-southeast-19,Qingdao,cold
ap-southeast-19,Wenzhou,cold
ap-southeast-19,Beijing,cold
ap-southeast-19,Shenzhen,cold
ap-southeast-19,Xianggang,hot
ap-southeast-19,Tianjin,cold
ap-southeast-19,Ningbo,cold
ap-southeast-19,Hefei,cold
ap-southeast-19,Qingdao,cold
ap-southeast-20,Paris,cold
ap-southeast-20,Shanghai,cold
ap-southeast-20,Baoding,cold
ap-southeast-20,Hohhot,cold
ap-southeast-20,Madrid,cold
ap-southeast-20,Xiamen,cold
ap-southeast-20,Zhengzhou,cold
ap-southeast-20,Fuzhou,cold
ap-southeast-20,Fuzhou,cold
ap-southeast-20,Beijing,cold
ap-southeast-20,Qingdao,cold
ap-southeast-20,Qingdao,cold
ap-southeast-20,Wenzhou,cold
ap-southeast-20,Beijing,cold
ap-southeast-20,Shenzhen,cold
ap-southeast-20,Xianggang,hot
ap-southeast-20,Tianjin,cold
ap-southeast-20,Ningbo,cold
ap-southeast-20,Hefei,cold
ap-southeast-20,Qingdao,cold
ap-southeast-21,Paris,cold
ap-southeast-21,Shanghai,cold
ap-southeast-21,Baoding,cold
ap-southeast-21,Hohhot,cold
ap-southeast-21,Madrid,cold
ap-southeast-21,Xiamen,cold
ap-southeast-21,Zhengzhou,cold
ap-southeast-21,Fuzhou,cold
ap-southeast-21,Fuzhou,cold
ap-southeast-21,Beijing,cold
ap-southeast-21,Qingdao,cold
ap-southeast-21,Qingdao,cold
ap-southeast-21,Wenzhou,cold
ap-southeast-21,Beijing,cold
ap-southeast-21,Shenzhen,cold
ap-southeast-21,Xianggang,hot
ap-southeast-21,Tianjin,cold
ap-southeast-21,Ningbo,cold
ap-southeast-21,Hefei,cold
ap-southeast-21,Qingdao,cold
ap-southeast-22,Paris,cold
ap-southeast-22,Shanghai,cold
ap-southeast-22,Baoding,cold
ap-southeast-22,Hohhot,cold
ap-southeast-22,Madrid,cold
ap-southeast-22,Xiamen,cold
ap-southeast-22,Zhengzhou,cold
ap-southeast-22,Fuzhou,cold
ap-southeast-22,Fuzhou,cold
ap-southeast-22,Beijing,cold
ap-southeast-22,Qingdao,cold
ap-southeast-22,Qingdao,cold
ap-southeast-22,Wenzhou,cold
ap-southeast-22,Beijing,cold
ap-southeast-22,Shenzhen,cold
ap-southeast-22,Xianggang,hot
ap-southeast-22,Tianjin,cold
ap-southeast-22,Ningbo,cold
ap-southeast-22,Hefei,cold
ap-southeast-22,Qingdao,cold
ap-southeast-23,Paris,cold
ap-southeast-23,Shanghai,cold
ap-southeast-23,Baoding,cold
ap-southeast-23,Hohhot,cold
ap-southeast-23,Madrid,cold
ap-southeast-23,Xiamen,cold
ap-southeast-23,Zhengzhou,cold
ap-southeast-23,Fuzhou,cold
ap-southeast-23,Fuzhou,cold
ap-southeast-23,Beijing,cold
ap-southeast-23,Qingdao,cold
ap-southeast-23,Qingdao,cold
ap-southeast-23,Wenzhou,cold
ap-southeast-23,Beijing,cold
ap-southeast-23,Shenzhen,cold
ap-southeast-23,Xianggang,hot
ap-southeast-23,Tianjin,cold
ap-southeast-23,Ningbo,cold
ap-southeast-23,Hefei,cold
ap-southeast-23,Qingdao,cold
ap-southeast-24,Paris,cold
ap-southeast-24,Shanghai,cold
ap-southeast-24,Baoding,cold
ap-southeast-24,Hohhot,cold
ap-southeast-24,Madrid,cold
ap-southeast-24,Xiamen,cold
ap-southeast-24,Zhengzhou,cold
ap-southeast-24,Fuzhou,cold
ap-southeast-24,Fuzhou,cold
ap-southeast-24,Beijing,cold
ap-southeast-24,Qingdao,cold
ap-southeast-24,Qingdao,cold
ap-southeast-24,Wenzhou,cold
ap-southeast-24,Beijing,cold
ap-southeast-24,Shenzhen,cold
ap-southeast-24,Xianggang,hot
ap-southeast-24,Tianjin,cold
ap-southeast-24,Ningbo,cold
ap-southeast-24,Hefei,cold
ap-southeast-24,Qingdao,cold
af-0,Paris,cold
af-0,Shanghai,cold
af-0,Baoding,cold
af-0,Hohhot,cold
af-0,Madrid,cold
af-0,Xiamen,cold
af-0,Zhengzhou,cold
af-0,Fuzhou,cold
af-0,Fuzhou,cold
af-0,Beijing,cold
af-0,Qingdao,cold
af-0,Qingdao,cold
af-0,Wenzhou,cold
af-0,Beijing,cold
af-0,Shenzhen,cold
af-0,Xianggang,cold
af-0,Tianjin,cold
af-0,Ningbo,cold
af-0,Hefei,cold
af-0,Qingdao,cold
af-1,Paris,cold
af-1,Shanghai,cold
af-1,Baoding,cold
af-1,Hohhot,cold
af-1,Madrid,cold
af-1,Xiamen,cold
af-1,Zhengzhou,cold
af-1,Fuzhou,cold
af-1,Fuzhou,cold
af-1,Beijing,cold
af-1,Qingdao,cold
af-1,Qingdao,cold
af-1,Wenzhou,cold
af-1,Beijing,cold
af-1,Shenzhen,cold
af-1,Xianggang,cold
af-1,Tianjin,cold
af-1,Ningbo,cold
af-1,Hefei,cold
af-1,Qingdao,cold
af-2,Paris,cold
af-2,Shanghai,cold
af-2,Baoding,cold
af-2,Hohhot,cold
af-2,Madrid,cold
af-2,Xiamen,cold
af-2,Zhengzhou,cold
af-2,Fuzhou,cold
af-2,Fuzhou,cold
af-2,Beijing,cold
af-2,Qingdao,cold
af-2,Qingdao,cold
af-2,Wenzhou,cold
af-2,Beijing,cold
af-2,Shenzhen,cold
af-2,Xianggang,cold
af-2,Tianjin,cold
af-2,Ningbo,cold
af-2,Hefei,cold
af-2,Qingdao,cold
af-3,Paris,cold
af-3,Shanghai,cold
af-3,Baoding,cold
af-3,Hohhot,cold
af-3,Madrid,cold
af-3,Xiamen,cold
af-3,Zhengzhou,cold
af-3,Fuzhou,cold
af-3,Fuzhou,cold
af-3,Beijing,cold
af-3,Qingdao,cold
af-3,Qingdao,cold
af-3,Wenzhou,cold
af-3,Beijing,cold
af-3,Shenzhen,cold
af-3,Xianggang,cold
af-3,Tianjin,cold
af-3,Ningbo,cold
af-3,Hefei,cold
af-3,Qingdao,cold
af-4,Paris,cold
af-4,Shanghai,cold
af-4,Baoding,cold
af-4,Hohhot,cold
af-4,Madrid,cold
af-4,Xiamen,cold
af-4,Zhengzhou,cold
af-4,Fuzhou,cold
af-4,Fuzhou,cold
af-4,Beijing,cold
af-4,Qingdao,cold
af-4,Qingdao,cold
af-4,Wenzhou,cold
af-4,Beijing,cold
af-4,Shenzhen,cold
af-4,Xianggang,cold
af-4,Tianjin,cold
af-4,Ningbo,cold
af-4,Hefei,cold
af-4,Qingdao,cold
af-5,Paris,cold
af-5,Shanghai,cold
af-5,Baoding,cold
af-5,Hohhot,cold
af-5,Madrid,cold
af-5,Xiamen,cold
af-5,Zhengzhou,cold
af-5,Fuzhou,cold
af-5,Fuzhou,cold
af-5,Beijing,cold
af-5,Qingdao,cold
af-5,Qingdao,cold
af-5,Wenzhou,cold
af-5,Beijing,cold
af-5,Shenzhen,cold
af-5,Xianggang,cold
af-5,Tianjin,cold
af-5,Ningbo,cold
af-5,Hefei,cold
af-5,Qingdao,cold
af-6,Paris,cold
af-6,Shanghai,cold
af-6,Baoding,cold
af-6,Hohhot,cold
af-6,Madrid,cold
af-6,Xiamen,cold
af-6,Zhengzhou,cold
af-6,Fuzhou,cold
af-6,Fuzhou,cold
af-6,Beijing,cold
af-6,Qingdao,cold
af-6,Qingdao,cold
af-6,Wenzhou,cold
af-6,Beijing,cold
af-6,Shenzhen,cold
af-6,Xianggang,cold
af-6,Tianjin,cold
af-6,Ningbo,cold
af-6,Hefei,cold
af-6,Qingdao,cold
af-7,Paris,cold
af-7,Shanghai,cold
af-7,Baoding,cold
af-7,Hohhot,cold
af-7,Madrid,cold
af-7,Xiamen,cold
af-7,Zhengzhou,cold
af-7,Fuzhou,cold
af-7,Fuzhou,cold
af-7,Beijing,cold
af-7,Qingdao,cold
af-7,Qingdao,cold
af-7,Wenzhou,cold
af-7,Beijing,cold
af-7,Shenzhen,cold
af-7,Xianggang,cold
af-7,Tianjin,cold
af-7,Ningbo,cold
af-7,Hefei,cold
af-7,Qingdao,cold
af-8,Paris,cold
af-8,Shanghai,cold
af-8,Baoding,cold
af-8,Hohhot,cold
af-8,Madrid,cold
af-8,Xiamen,cold
af-8,Zhengzhou,cold
af-8,Fuzhou,cold
af-8,Fuzhou,cold
af-8,Beijing,cold
af-8,Qingdao,cold
af-8,Qingdao,cold
af-8,Wenzhou,cold
af-8,Beijing,cold
af-8,Shenzhen,cold
af-8,Xianggang,cold
af-8,Tianjin,cold
af-8,Ningbo,cold
af-8,Hefei,cold
af-8,Qingdao,cold
af-9,Paris,cold
af-9,Shanghai,cold
af-9,Baoding,cold
af-9,Hohhot,cold
af-9,Madrid,cold
af-9,Xiamen,cold
af-9,Zhengzhou,cold
af-9,Fuzhou,cold
af-9,Fuzhou,cold
af-9,Beijing,cold
af-9,Qingdao,cold
af-9,Qingdao,cold
af-9,Wenzhou,cold
af-9,Beijing,cold
af-9,Shenzhen,cold
af-9,Xianggang,cold
af-9,Tianjin,cold
af-9,Ningbo,cold
af-9,Hefei,cold
af-9,Qingdao,cold
af-10,Paris,cold
af-10,Shanghai,cold
af-10,Baoding,cold
af-10,Hohhot,cold
af-10,Madrid,cold
af-10,Xiamen,cold
af-10,Zhengzhou,cold
af-10,Fuzhou,cold
af-10,Fuzhou,cold
af-10,Beijing,cold
af-10,Qingdao,cold
af-10,Qingdao,cold
af-10,Wenzhou,cold
af-10,Beijing,cold
af-10,Shenzhen,cold
af-10,Xianggang,cold
af-10,Tianjin,cold
af-10,Ningbo,cold
af-10,Hefei,cold
af-10,Qingdao,cold
af-11,Paris,cold
af-11,Shanghai,cold
af-11,Baoding,cold
af-11,Hohhot,cold
af-11,Madrid,cold
af-11,Xiamen,cold
af-11,Zhengzhou,cold
af-11,Fuzhou,cold
af-11,Fuzhou,cold
af-11,Beijing,cold
af-11,Qingdao,cold
af-11,Qingdao,cold
af-11,Wenzhou,cold
af-11,Beijing,cold
af-11,Shenzhen,cold
af-11,Xianggang,cold
af-11,Tianjin,cold
af-11,Ningbo,cold
af-11,Hefei,cold
af-11,Qingdao,cold
af-12,Paris,cold
af-12,Shanghai,cold
af-12,Baoding,cold
af-12,Hohhot,cold
af-12,Madrid,cold
af-12,Xiamen,cold
af-12,Zhengzhou,cold
af-12,Fuzhou,cold
af-12,Fuzhou,cold
af-12,Beijing,cold
af-12,Qingdao,cold
af-12,Qingdao,cold
af-12,Wenzhou,cold
af-12,Beijing,cold
af-12,Shenzhen,cold
af-12,Xianggang,cold
af-12,Tianjin,cold
af-12,Ningbo,cold
af-12,Hefei,cold
af-12,Qingdao,cold
af-13,Paris,cold
af-13,Shanghai,cold
af-13,Baoding,cold
af-13,Hohhot,cold
af-13,Madrid,cold
af-13,Xiamen,cold
af-13,Zhengzhou,cold
af-13,Fuzhou,cold
af-13,Fuzhou,cold
af-13,Beijing,cold
af-13,Qingdao,cold
af-13,Qingdao,cold
af-13,Wenzhou,cold
af-13,Beijing,cold
af-13,Shenzhen,cold
af-13,Xianggang,cold
af-13,Tianjin,cold
af-13,Ningbo,cold
af-13,Hefei,cold
af-13,Qingdao,cold
af-14,Paris,cold
af-14,Shanghai,cold
af-14,Baoding,cold
af-14,Hohhot,cold
af-14,Madrid,cold
af-14,Xiamen,cold
af-14,Zhengzhou,cold
af-14,Fuzhou,cold
af-14,Fuzhou,cold
af-14,Beijing,cold
af-14,Qingdao,cold
af-14,Qingdao,cold
af-14,Wenzhou,cold
af-14,Beijing,cold
af-14,Shenzhen,cold
af-14,Xianggang,cold
af-14,Tianjin,cold
af-14,Ningbo,cold
af-14,Hefei,cold
af-14,Qingdao,cold
af-15,Paris,cold
af-15,Shanghai,cold
af-15,Baoding,cold
af-15,Hohhot,cold
af-15,Madrid,cold
af-15,Xiamen,cold
af-15,Zhengzhou,cold
af-15,Fuzhou,cold
af-15,Fuzhou,cold
af-15,Beijing,cold
af-15,Qingdao,cold
af-15,Qingdao,cold
af-15,Wenzhou,cold
af-15,Beijing,cold
af-15,Shenzhen,cold
af-15,Xianggang,cold
af-15,Tianjin,cold
af-15,Ningbo,cold
af-15,Hefei,cold
af-15,Qingdao,cold
af-16,Paris,cold
af-16,Shanghai,cold
af-16,Baoding,cold
af-16,Hohhot,cold
af-16,Madrid,cold
af-16,Xiamen,cold
af-16,Zhengzhou,cold
af-16,Fuzhou,cold
af-16,Fuzhou,cold
af-16,Beijing,cold
af-16,Qingdao,cold
af-16,Qingdao,cold
af-16,Wenzhou,cold
af-16,Beijing,cold
af-16,Shenzhen,cold
af-16,Xianggang,cold
af-16,Tianjin,cold
af-16,Ningbo,cold
af-16,Hefei,cold
af-16,Qingdao,cold
af-17,Paris,cold
af-17,Shanghai,cold
af-17,Baoding,cold
af-17,Hohhot,cold
af-17,Madrid,cold
af-17,Xiamen,cold
af-17,Zhengzhou,cold
af-17,Fuzhou,cold
af-17,Fuzhou,cold
af-17,Beijing,cold
af-17,Qingdao,cold
af-17,Qingdao,cold
af-17,Wenzhou,cold
af-17,Beijing,cold
af-17,Shenzhen,cold
af-17,Xianggang,cold
af-17,Tianjin,cold
af-17,Ningbo,cold
af-17,Hefei,cold
af-17,Qingdao,cold
af-18,Paris,cold
af-18,Shanghai,cold
af-18,Baoding,cold
af-18,Hohhot,cold
af-18,Madrid,cold
af-18,Xiamen,cold
af-18,Zhengzhou,cold
af-18,Fuzhou,cold
af-18,Fuzhou,cold
af-18,Beijing,cold
af-18,Qingdao,cold
af-18,Qingdao,cold
af-18,Wenzhou,cold
af-18,Beijing,cold
af-18,Shenzhen,cold
af-18,Xianggang,cold
af-18,Tianjin,cold
af-18,Ningbo,cold
af-18,Hefei,cold
af-18,Qingdao,cold
af-19,Paris,cold
af-19,Shanghai,cold
af-19,Baoding,cold
af-19,Hohhot,cold
af-19,Madrid,cold
af-19,Xiamen,cold
af-19,Zhengzhou,cold
af-19,Fuzhou,cold
af-19,Fuzhou,cold
af-19,Beijing,cold
af-19,Qingdao,cold
af-19,Qingdao,cold
af-19,Wenzhou,cold
af-19,Beijing,cold
af-19,Shenzhen,cold
af-19,Xianggang,cold
af-19,Tianjin,cold
af-19,Ningbo,cold
af-19,Hefei,cold
af-19,Qingdao,cold
af-20,Paris,cold
af-20,Shanghai,cold
af-20,Baoding,cold
af-20,Hohhot,cold
af-20,Madrid,cold
af-20,Xiamen,cold
af-20,Zhengzhou,cold
af-20,Fuzhou,cold
af-20,Fuzhou,cold
af-20,Beijing,cold
af-20,Qingdao,cold
af-20,Qingdao,cold
af-20,Wenzhou,cold
af-20,Beijing,cold
af-20,Shenzhen,cold
af-20,Xianggang,cold
af-20,Tianjin,cold
af-20,Ningbo,cold
af-20,Hefei,cold
af-20,Qingdao,cold
af-21,Paris,cold
af-21,Shanghai,cold
af-21,Baoding,cold
af-21,Hohhot,cold
af-21,Madrid,cold
af-21,Xiamen,cold
af-21,Zhengzhou,cold
af-21,Fuzhou,cold
af-21,Fuzhou,cold
af-21,Beijing,cold
af-21,Qingdao,cold
af-21,Qingdao,cold
af-21,Wenzhou,cold
af-21,Beijing,cold
af-21,Shenzhen,cold
af-21,Xianggang,cold
af-21,Tianjin,cold
af-21,Ningbo,cold
af-21,Hefei,cold
af-21,Qingdao,cold
af-22,Paris,cold
af-22,Shanghai,cold
af-22,Baoding,cold
af-22,Hohhot,cold
af-22,Madrid,cold
af-22,Xiamen,cold
af-22,Zhengzhou,cold
af-22,Fuzhou,cold
af-22,Fuzhou,cold
af-22,Beijing,cold
af-22,Qingdao,cold
af-22,Qingdao,cold
af-22,Wenzhou,cold
af-22,Beijing,cold
af-22,Shenzhen,cold
af-22,Xianggang,cold
af-22,Tianjin,cold
af-22,Ningbo,cold
af-22,Hefei,cold
af-22,Qingdao,cold
af-23,Paris,cold
af-23,Shanghai,cold
af-23,Baoding,cold
af-23,Hohhot,cold
af-23,Madrid,cold
af-23,Xiamen,cold
af-23,Zhengzhou,cold
af-23,Fuzhou,cold
af-23,Fuzhou,cold
af-23,Beijing,cold
af-23,Qingdao,cold
af-23,Qingdao,cold
af-23,Wenzhou,cold
af-23,Beijing,cold
af-23,Shenzhen,cold
af-23,Xianggang,cold
af-23,Tianjin,cold
af-23,Ningbo,cold
af-23,Hefei,cold
af-23,Qingdao,cold
af-24,Paris,cold
af-24,Shanghai,cold
af-24,Baoding,cold
af-24,Hohhot,cold
af-24,Madrid,cold
af-24,Xiamen,cold
af-24,Zhengzhou,cold
af-24,Fuzhou,cold
af-24,Fuzhou,cold
af-24,Beijing,cold
af-24,Qingdao,cold
af-24,Qingdao,cold
af-24,Wenzhou,cold
af-24,Beijing,cold
af-24,Shenzhen,cold
af-24,Xianggang,cold
af-24,Tianjin,cold
af-24,Ningbo,cold
af-24,Hefei,cold
af-24,Qingdao,cold
eu-west-0,Paris,hot
eu-west-0,Shanghai,cold
eu-west-0,Baoding,cold
eu-west-0,Hohhot,cold
eu-west-0,Madrid,hot
eu-west-0,Xiamen,cold
eu-west-0,Zhengzhou,cold
eu-west-0,Fuzhou,cold
eu-west-0,Fuzhou,cold
eu-west-0,Beijing,cold
eu-west-0,Qingdao,cold
eu-west-0,Qingdao,cold
eu-west-0,Wenzhou,cold
eu-west-0,Beijing,cold
eu-west-0,Shenzhen,cold
eu-west-0,Xianggang,cold
eu-west-0,Tianjin,cold
eu-west-0,Ningbo,cold
eu-west-0,Hefei,cold
eu-west-0,Qingdao,cold
eu-west-1,Paris,hot
eu-west-1,Shanghai,cold
eu-west-1,Baoding,cold
eu-west-1,Hohhot,cold
eu-west-1,Madrid,hot
eu-west-1,Xiamen,cold
eu-west-1,Zhengzhou,cold
eu-west-1,Fuzhou,cold
eu-west-1,Fuzhou,cold
eu-west-1,Beijing,cold
eu-west-1,Qingdao,cold
eu-west-1,Qingdao,cold
eu-west-1,Wenzhou,cold
eu-west-1,Beijing,cold
eu-west-1,Shenzhen,cold
eu-west-1,Xianggang,cold
eu-west-1,Tianjin,cold
eu-west-1,Ningbo,cold
eu-west-1,Hefei,cold
eu-west-1,Qingdao,cold
eu-west-2,Paris,hot
eu-west-2,Shanghai,cold
eu-west-2,Baoding,cold
eu-west-2,Hohhot,cold
eu-west-2,Madrid,hot
eu-west-2,Xiamen,cold
eu-west-2,Zhengzhou,cold
eu-west-2,Fuzhou,cold
eu-west-2,Fuzhou,cold
eu-west-2,Beijing,cold
eu-west-2,Qingdao,cold
eu-west-2,Qingdao,cold
eu-west-2,Wenzhou,cold
eu-west-2,Beijing,cold
eu-west-2,Shenzhen,cold
eu-west-2,Xianggang,cold
eu-west-2,Tianjin,cold
eu-west-2,Ningbo,cold
eu-west-2,Hefei,cold
eu-west-2,Qingdao,cold
eu-west-3,Paris,hot
eu-west-3,Shanghai,cold
eu-west-3,Baoding,cold
eu-west-3,Hohhot,cold
eu-west-3,Madrid,hot
eu-west-3,Xiamen,cold
eu-west-3,Zhengzhou,cold
eu-west-3,Fuzhou,cold
eu-west-3,Fuzhou,cold
eu-west-3,Beijing,cold
eu-west-3,Qingdao,cold
eu-west-3,Qingdao,cold
eu-west-3,Wenzhou,cold
eu-west-3,Beijing,cold
eu-west-3,Shenzhen,cold
eu-west-3,Xianggang,cold
eu-west-3,Tianjin,cold
eu-west-3,Ningbo,cold
eu-west-3,Hefei,cold
eu-west-3,Qingdao,cold
eu-west-4,Paris,hot
eu-west-4,Shanghai,cold
eu-west-4,Baoding,cold
eu-west-4,Hohhot,cold
eu-west-4,Madrid,hot
eu-west-4,Xiamen,cold
eu-west-4,Zhengzhou,cold
eu-west-4,Fuzhou,cold
eu-west-4,Fuzhou,cold
eu-west-4,Beijing,cold
eu-west-4,Qingdao,cold
eu-west-4,Qingdao,cold
eu-west-4,Wenzhou,cold
eu-west-4,Beijing,cold
eu-west-4,Shenzhen,cold
eu-west-4,Xianggang,cold
eu-west-4,Tianjin,cold
eu-west-4,Ningbo,cold
eu-west-4,Hefei,cold
eu-west-4,Qingdao,cold
eu-west-5,Paris,hot
eu-west-5,Shanghai,cold
eu-west-5,Baoding,cold
eu-west-5,Hohhot,cold
eu-west-5,Madrid,hot
eu-west-5,Xiamen,cold
eu-west-5,Zhengzhou,cold
eu-west-5,Fuzhou,cold
eu-west-5,Fuzhou,cold
eu-west-5,Beijing,cold
eu-west-5,Qingdao,cold
eu-west-5,Qingdao,cold
eu-west-5,Wenzhou,cold
eu-west-5,Beijing,cold
eu-west-5,Shenzhen,cold
eu-west-5,Xianggang,cold
eu-west-5,Tianjin,cold
eu-west-5,Ningbo,cold
eu-west-5,Hefei,cold
eu-west-5,Qingdao,cold
eu-west-6,Paris,hot
eu-west-6,Shanghai,cold
eu-west-6,Baoding,cold
eu-west-6,Hohhot,cold
eu-west-6,Madrid,hot
eu-west-6,Xiamen,cold
eu-west-6,Zhengzhou,cold
eu-west-6,Fuzhou,cold
eu-west-6,Fuzhou,cold
eu-west-6,Beijing,cold
eu-west-6,Qingdao,cold
eu-west-6,Qingdao,cold
eu-west-6,Wenzhou,cold
eu-west-6,Beijing,cold
eu-west-6,Shenzhen,cold
eu-west-6,Xianggang,cold
eu-west-6,Tianjin,cold
eu-west-6,Ningbo,cold
eu-west-6,Hefei,cold
eu-west-6,Qingdao,cold
eu-west-7,Paris,hot
eu-west-7,Shanghai,cold
eu-west-7,Baoding,cold
eu-west-7,Hohhot,cold
eu-west-7,Madrid,hot
eu-west-7,Xiamen,cold
eu-west-7,Zhengzhou,cold
eu-west-7,Fuzhou,cold
eu-west-7,Fuzhou,cold
eu-west-7,Beijing,cold
eu-west-7,Qingdao,cold
eu-west-7,Qingdao,cold
eu-west-7,Wenzhou,cold
eu-west-7,Beijing,cold
eu-west-7,Shenzhen,cold
eu-west-7,Xianggang,cold
eu-west-7,Tianjin,cold
