Region1,Region2,Delay,Bandwidth
cn-southwest-29,cn-southwest-66,48,816
cn-southwest-29,cn-southwest-67,21,803
cn-southwest-29,cn-southwest-68,13,877
cn-southwest-29,cn-southwest-69,77,867
cn-southwest-29,cn-southwest-70,36,841
cn-southwest-29,cn-southwest-71,78,643
cn-southwest-29,cn-southwest-72,54,913
cn-southwest-29,cn-southwest-73,84,665
cn-southwest-29,cn-southwest-74,60,750
cn-southwest-29,cn-southwest-75,55,589
cn-southwest-29,cn-southwest-76,35,715
cn-southwest-29,cn-southwest-77,81,986
cn-southwest-29,cn-southwest-78,34,629
cn-southwest-29,cn-southwest-79,11,605
cn-southwest-29,cn-southwest-80,99,874
cn-southwest-29,cn-southwest-81,84,867
cn-southwest-29,cn-southwest-82,23,628
cn-southwest-29,cn-southwest-83,66,622
cn-southwest-29,cn-southwest-84,94,812
cn-southwest-29,cn-southwest-85,10,719
cn-southwest-29,cn-southwest-86,28,765
cn-southwest-29,cn-southwest-87,22,538
cn-southwest-29,cn-southwest-88,89,753
cn-southwest-29,cn-southwest-89,36,734
cn-southwest-29,cn-southwest-90,16,707
cn-southwest-29,cn-southwest-91,89,719
cn-southwest-29,cn-southwest-92,48,960
cn-southwest-29,cn-southwest-93,94,929
cn-southwest-29,cn-southwest-94,91,894
cn-southwest-29,cn-southwest-95,37,609
cn-southwest-29,cn-southwest-96,27,589
cn-southwest-29,cn-southwest-97,100,978
cn-southwest-29,cn-southwest-98,51,780
cn-southwest-29,cn-southwest-99,97,549
cn-southwest-29,ap-southeast-0,89,604
cn-southwest-29,ap-southeast-1,79,673
cn-southwest-29,ap-southeast-2,83,860
cn-southwest-29,ap-southeast-3,21,905
cn-southwest-29,ap-southeast-4,35,810
cn-southwest-29,ap-southeast-5,71,751
cn-southwest-29,ap-southeast-6,11,705
cn-southwest-29,ap-southeast-7,51,903
cn-southwest-29,ap-southeast-8,80,614
cn-southwest-29,ap-southeast-9,63,674
cn-southwest-29,ap-southeast-10,90,982
cn-southwest-29,ap-southeast-11,87,536
cn-southwest-29,ap-southeast-12,68,904
cn-southwest-29,ap-southeast-13,76,642
cn-southwest-29,ap-southeast-14,31,864
cn-southwest-29,ap-southeast-15,34,791
cn-southwest-29,ap-southeast-16,60,668
cn-southwest-29,ap-southeast-17,57,687
cn-southwest-29,ap-southeast-18,83,743
cn-southwest-29,ap-southeast-19,12,611
cn-southwest-29,ap-southeast-20,18,759
cn-southwest-29,ap-southeast-21,74,717
cn-southwest-29,ap-southeast-22,47,628
cn-southwest-29,ap-southeast-23,95,1000
cn-southwest-29,ap-southeast-24,38,522
cn-southwest-29,af-0,93,681
cn-southwest-29,af-1,97,677
cn-southwest-29,af-2,88,542
cn-southwest-29,af-3,44,795
cn-southwest-29,af-4,99,656
cn-southwest-29,af-5,52,645
cn-southwest-29,af-6,87,817
cn-southwest-29,af-7,62,774
cn-southwest-29,af-8,76,794
cn-southwest-29,af-9,33,872
cn-southwest-29,af-10,22,797
cn-southwest-29,af-11,91,593
cn-southwest-29,af-12,51,634
cn-southwest-29,af-13,44,701
cn-southwest-29,af-14,20,738
cn-southwest-29,af-15,60,613
cn-southwest-29,af-16,68,795
cn-southwest-29,af-17,23,964
cn-southwest-29,af-18,31,533
cn-southwest-29,af-19,47,765
cn-southwest-29,af-20,46,912
cn-southwest-29,af-21,53,745
cn-southwest-29,af-22,13,953
cn-southwest-29,af-23,97,897
cn-southwest-29,af-24,62,534
cn-southwest-29,eu-west-0,64,827
cn-southwest-29,eu-west-1,73,765
cn-southwest-29,eu-west-2,42,634
cn-southwest-29,eu-west-3,58,923
cn-southwest-29,eu-west-4,27,759
cn-southwest-29,eu-west-5,38,970
cn-southwest-29,eu-west-6,16,989
cn-southwest-29,eu-west-7,24,899
cn-southwest-29,eu-west-8,78,683
cn-southwest-29,eu-west-9,44,949
cn-southwest-29,eu-west-10,82,607
cn-southwest-29,eu-west-11,84,680
cn-southwest-29,eu-west-12,29,754
cn-southwest-29,eu-west-13,82,917
cn-southwest-29,eu-west-14,12,700
cn-southwest-29,eu-west-15,15,903
cn-southwest-29,eu-west-16,46,602
cn-southwest-29,eu-west-17,95,936
cn-southwest-29,eu-west-18,82,501
cn-southwest-29,eu-west-19,100,878
cn-southwest-29,eu-west-20,19,929
cn-southwest-29,eu-west-21,45,742
cn-southwest-29,eu-west-22,31,814
cn-southwest-29,eu-west-23,61,827
cn-southwest-29,eu-west-24,92,890
cn-southwest-29,la-0,36,576
cn-southwest-29,la-1,89,640
cn-southwest-29,la-2,86,961
cn-southwest-29,la-3,76,663
cn-southwest-29,la-4,57,881
cn-southwest-29,la-5,82,761
cn-southwest-29,la-6,57,867
cn-southwest-29,la-7,27,844
cn-southwest-29,la-8,18,936
cn-southwest-29,la-9,30,971
cn-southwest-29,la-10,52,514
cn-southwest-29,la-11,51,968
cn-southwest-29,la-12,27,506
cn-southwest-29,la-13,94,605
cn-southwest-29,la-14,91,690
cn-southwest-29,la-15,26,912
cn-southwest-29,la-16,56,874
cn-southwest-29,la-17,25,776
cn-southwest-29,la-18,51,931
cn-southwest-29,la-19,34,896
cn-southwest-29,la-20,42,579
cn-southwest-29,la-21,40,602
cn-southwest-29,la-22,53,636
cn-southwest-29,la-23,66,809
cn-southwest-29,la-24,100,548
cn-southwest-30,cn-southwest-31,32,594
cn-southwest-30,cn-southwest-32,69,786
cn-southwest-30,cn-southwest-33,98,522
cn-southwest-30,cn-southwest-34,85,795
cn-southwest-30,cn-southwest-35,60,934
cn-southwest-30,cn-southwest-36,16,646
cn-southwest-30,cn-southwest-37,54,645
cn-southwest-30,cn-southwest-38,28,800
cn-southwest-30,cn-southwest-39,85,753
cn-southwest-30,cn-southwest-40,44,551
cn-southwest-30,cn-southwest-41,63,912
cn-southwest-30,cn-southwest-42,83,548
cn-southwest-30,cn-southwest-43,21,700
cn-southwest-30,cn-southwest-44,11,897
cn-southwest-30,cn-southwest-45,94,548
cn-southwest-30,cn-southwest-46,76,910
cn-southwest-30,cn-southwest-47,46,573
cn-southwest-30,cn-southwest-48,27,655
cn-southwest-30,cn-southwest-49,63,941
cn-southwest-30,cn-southwest-50,42,725
cn-southwest-30,cn-southwest-51,69,673
cn-southwest-30,cn-southwest-52,34,977
cn-southwest-30,cn-southwest-53,61,802
cn-southwest-30,cn-southwest-54,34,741
cn-southwest-30,cn-southwest-55,66,876
cn-southwest-30,cn-southwest-56,91,931
cn-southwest-30,cn-southwest-57,15,785
cn-southwest-30,cn-southwest-58,86,697
cn-southwest-30,cn-southwest-59,21,593
cn-southwest-30,cn-southwest-60,45,677
cn-southwest-30,cn-southwest-61,40,970
cn-southwest-30,cn-southwest-62,97,878
cn-southwest-30,cn-southwest-63,14,699
cn-southwest-30,cn-southwest-64,42,599
cn-southwest-30,cn-southwest-65,53,907
cn-southwest-30,cn-southwest-66,75,990
cn-southwest-30,cn-southwest-67,75,976
cn-southwest-30,cn-southwest-68,90,944
cn-southwest-30,cn-southwest-69,85,765
cn-southwest-30,cn-southwest-70,98,738
cn-southwest-30,cn-southwest-71,86,921
cn-southwest-30,cn-southwest-72,55,976
cn-southwest-30,cn-southwest-73,100,953
cn-southwest-30,cn-southwest-74,100,629
cn-southwest-30,cn-southwest-75,54,530
cn-southwest-30,cn-southwest-76,98,815
cn-southwest-30,cn-southwest-77,53,708
cn-southwest-30,cn-southwest-78,66,587
cn-southwest-30,cn-southwest-79,47,693
cn-southwest-30,cn-southwest-80,21,887
cn-southwest-30,cn-southwest-81,75,821
cn-southwest-30,cn-southwest-82,58,862
cn-southwest-30,cn-southwest-83,22,881
cn-southwest-30,cn-southwest-84,26,543
cn-southwest-30,cn-southwest-85,53,675
cn-southwest-30,cn-southwest-86,74,818
cn-southwest-30,cn-southwest-87,11,658
cn-southwest-30,cn-southwest-88,16,703
cn-southwest-30,cn-southwest-89,51,861
cn-southwest-30,cn-southwest-90,81,637
cn-southwest-30,cn-southwest-91,69,555
cn-southwest-30,cn-southwest-92,47,918
cn-southwest-30,cn-southwest-93,52,511
cn-southwest-30,cn-southwest-94,22,918
cn-southwest-30,cn-southwest-95,86,956
cn-southwest-30,cn-southwest-96,54,806
cn-southwest-30,cn-southwest-97,11,779
cn-southwest-30,cn-southwest-98,89,678
cn-southwest-30,cn-southwest-99,35,615
cn-southwest-30,ap-southeast-0,84,573
cn-southwest-30,ap-southeast-1,43,987
cn-southwest-30,ap-southeast-2,12,545
cn-southwest-30,ap-southeast-3,74,708
cn-southwest-30,ap-southeast-4,59,883
cn-southwest-30,ap-southeast-5,66,555
cn-southwest-30,ap-southeast-6,64,690
cn-southwest-30,ap-southeast-7,72,792
cn-southwest-30,ap-southeast-8,90,936
cn-southwest-30,ap-southeast-9,73,826
cn-southwest-30,ap-southeast-10,28,940
cn-southwest-30,ap-southeast-11,32,774
cn-southwest-30,ap-southeast-12,26,513
cn-southwest-30,ap-southeast-13,17,608
cn-southwest-30,ap-southeast-14,70,985
cn-southwest-30,ap-southeast-15,43,530
cn-southwest-30,ap-southeast-16,99,936
cn-southwest-30,ap-southeast-17,62,898
cn-southwest-30,ap-southeast-18,64,735
cn-southwest-30,ap-southeast-19,94,955
cn-southwest-30,ap-southeast-20,80,558
cn-southwest-30,ap-southeast-21,59,720
cn-southwest-30,ap-southeast-22,39,540
cn-southwest-30,ap-southeast-23,61,594
cn-southwest-30,ap-southeast-24,26,707
cn-southwest-30,af-0,33,946
cn-southwest-30,af-1,60,960
cn-southwest-30,af-2,57,987
cn-southwest-30,af-3,77,606
cn-southwest-30,af-4,87,610
cn-southwest-30,af-5,60,856
cn-southwest-30,af-6,38,620
cn-southwest-30,af-7,88,609
cn-southwest-30,af-8,34,731
cn-southwest-30,af-9,20,686
cn-southwest-30,af-10,41,840
cn-southwest-30,af-11,53,548
cn-southwest-30,af-12,14,704
cn-southwest-30,af-13,64,823
cn-southwest-30,af-14,90,713
cn-southwest-30,af-15,100,908
cn-southwest-30,af-16,22,764
cn-southwest-30,af-17,100,568
cn-southwest-30,af-18,38,870
cn-southwest-30,af-19,100,694
cn-southwest-30,af-20,57,722
cn-southwest-30,af-21,59,743
cn-southwest-30,af-22,27,858
cn-southwest-30,af-23,29,652
cn-southwest-30,af-24,88,779
cn-southwest-30,eu-west-0,69,653
cn-southwest-30,eu-west-1,91,650
cn-southwest-30,eu-west-2,51,997
cn-southwest-30,eu-west-3,58,703
cn-southwest-30,eu-west-4,26,595
cn-southwest-30,eu-west-5,46,655
cn-southwest-30,eu-west-6,21,987
cn-southwest-30,eu-west-7,64,886
cn-southwest-30,eu-west-8,91,710
cn-southwest-30,eu-west-9,81,575
cn-southwest-30,eu-west-10,50,711
cn-southwest-30,eu-west-11,43,512
cn-southwest-30,eu-west-12,25,683
cn-southwest-30,eu-west-13,67,847
cn-southwest-30,eu-west-14,84,510
cn-southwest-30,eu-west-15,30,684
cn-southwest-30,eu-west-16,51,949
cn-southwest-30,eu-west-17,71,912
cn-southwest-30,eu-west-18,35,697
cn-southwest-30,eu-west-19,27,615
cn-southwest-30,eu-west-20,94,905
cn-southwest-30,eu-west-21,31,538
cn-southwest-30,eu-west-22,63,627
cn-southwest-30,eu-west-23,10,900
cn-southwest-30,eu-west-24,67,652
cn-southwest-30,la-0,13,928
cn-southwest-30,la-1,17,785
cn-southwest-30,la-2,53,982
cn-southwest-30,la-3,74,671
cn-southwest-30,la-4,30,858
cn-southwest-30,la-5,25,694
cn-southwest-30,la-6,72,782
cn-southwest-30,la-7,63,823
cn-southwest-30,la-8,96,684
cn-southwest-30,la-9,63,929
cn-southwest-30,la-10,21,746
cn-southwest-30,la-11,72,900
cn-southwest-30,la-12,55,973
cn-southwest-30,la-13,71,604
cn-southwest-30,la-14,53,537
cn-southwest-30,la-15,22,949
cn-southwest-30,la-16,86,977
cn-southwest-30,la-17,56,508
cn-southwest-30,la-18,72,968
cn-southwest-30,la-19,53,911
cn-southwest-30,la-20,64,791
cn-southwest-30,la-21,100,867
cn-southwest-30,la-22,34,955
cn-southwest-30,la-23,90,525
cn-southwest-30,la-24,22,698
cn-southwest-31,cn-southwest-32,78,696
cn-southwest-31,cn-southwest-33,73,881
cn-southwest-31,cn-southwest-34,30,555
cn-southwest-31,cn-southwest-35,18,892
cn-southwest-31,cn-southwest-36,50,620
cn-southwest-31,cn-southwest-37,96,864
cn-southwest-31,cn-southwest-38,21,552
cn-southwest-31,cn-southwest-39,51,874
cn-southwest-31,cn-southwest-40,11,678
cn-southwest-31,cn-southwest-41,83,688
cn-southwest-31,cn-southwest-42,60,785
cn-southwest-31,cn-southwest-43,20,536
cn-southwest-31,cn-southwest-44,15,970
cn-southwest-31,cn-southwest-45,34,500
cn-southwest-31,cn-southwest-46,26,659
cn-southwest-31,cn-southwest-47,36,949
cn-southwest-31,cn-southwest-48,48,714
cn-southwest-31,cn-southwest-49,37,717
cn-southwest-31,cn-southwest-50,78,893
cn-southwest-31,cn-southwest-51,53,859
cn-southwest-31,cn-southwest-52,97,603
cn-southwest-31,cn-southwest-53,64,555
cn-southwest-31,cn-southwest-54,97,879
cn-southwest-31,cn-southwest-55,38,538
cn-southwest-31,cn-southwest-56,67,698
cn-southwest-31,cn-southwest-57,46,853
cn-southwest-31,cn-southwest-58,46,854
cn-southwest-31,cn-southwest-59,40,893
cn-southwest-31,cn-southwest-60,35,863
cn-southwest-31,cn-southwest-61,59,716
cn-southwest-31,cn-southwest-62,14,866
cn-southwest-31,cn-southwest-63,18,529
cn-southwest-31,cn-southwest-64,39,534
cn-southwest-31,cn-southwest-65,47,745
cn-southwest-31,cn-southwest-66,81,966
cn-southwest-31,cn-southwest-67,60,864
cn-southwest-31,cn-southwest-68,51,998
cn-southwest-31,cn-southwest-69,78,890
cn-southwest-31,cn-southwest-70,45,741
cn-southwest-31,cn-southwest-71,93,618
cn-southwest-31,cn-southwest-72,20,770
cn-southwest-31,cn-southwest-73,59,617
cn-southwest-31,cn-southwest-74,54,982
cn-southwest-31,cn-southwest-75,48,785
cn-southwest-31,cn-southwest-76,44,860
cn-southwest-31,cn-southwest-77,75,840
cn-southwest-31,cn-southwest-78,67,665
cn-southwest-31,cn-southwest-79,10,911
cn-southwest-31,cn-southwest-80,68,674
cn-southwest-31,cn-southwest-81,24,887
cn-southwest-31,cn-southwest-82,93,777
cn-southwest-31,cn-southwest-83,92,745
cn-southwest-31,cn-southwest-84,79,710
cn-southwest-31,cn-southwest-85,51,728
cn-southwest-31,cn-southwest-86,18,685
cn-southwest-31,cn-southwest-87,30,716
cn-southwest-31,cn-southwest-88,94,687
cn-southwest-31,cn-southwest-89,22,518
cn-southwest-31,cn-southwest-90,65,810
cn-southwest-31,cn-southwest-91,93,808
cn-southwest-31,cn-southwest-92,79,927
cn-southwest-31,cn-southwest-93,91,560
cn-southwest-31,cn-southwest-94,84,737
cn-southwest-31,cn-southwest-95,22,704
cn-southwest-31,cn-southwest-96,63,759
cn-southwest-31,cn-southwest-97,86,895
cn-southwest-31,cn-southwest-98,93,940
cn-southwest-31,cn-southwest-99,17,930
cn-southwest-31,ap-southeast-0,60,718
cn-southwest-31,ap-southeast-1,66,797
cn-southwest-31,ap-southeast-2,86,646
cn-southwest-31,ap-southeast-3,36,767
cn-southwest-31,ap-southeast-4,14,859
cn-southwest-31,ap-southeast-5,87,742
cn-southwest-31,ap-southeast-6,75,903
cn-southwest-31,ap-southeast-7,50,976
cn-southwest-31,ap-southeast-8,39,653
cn-southwest-31,ap-southeast-9,19,735
cn-southwest-31,ap-southeast-10,100,680
cn-southwest-31,ap-southeast-11,49,645
cn-southwest-31,ap-southeast-12,64,942
cn-southwest-31,ap-southeast-13,72,757
cn-southwest-31,ap-southeast-14,42,948
cn-southwest-31,ap-southeast-15,54,748
cn-southwest-31,ap-southeast-16,35,898
cn-southwest-31,ap-southeast-17,53,744
cn-southwest-31,ap-southeast-18,17,571
cn-southwest-31,ap-southeast-19,16,651
cn-southwest-31,ap-southeast-20,53,984
cn-southwest-31,ap-southeast-21,19,840
cn-southwest-31,ap-southeast-22,35,942
cn-southwest-31,ap-southeast-23,49,817
cn-southwest-31,ap-southeast-24,96,662
cn-southwest-31,af-0,65,961
cn-southwest-31,af-1,66,963
cn-southwest-31,af-2,85,981
cn-southwest-31,af-3,81,965
cn-southwest-31,af-4,14,502
cn-southwest-31,af-5,99,760
cn-southwest-31,af-6,50,600
cn-southwest-31,af-7,10,980
cn-southwest-31,af-8,51,771
cn-southwest-31,af-9,73,568
cn-southwest-31,af-10,85,563
cn-southwest-31,af-11,39,770
cn-southwest-31,af-12,50,511
cn-southwest-31,af-13,42,597
cn-southwest-31,af-14,84,730
cn-southwest-31,af-15,43,933
cn-southwest-31,af-16,56,677
cn-southwest-31,af-17,92,797
cn-southwest-31,af-18,27,611
cn-southwest-31,af-19,15,940
cn-southwest-31,af-20,53,677
cn-southwest-31,af-21,58,874
cn-southwest-31,af-22,47,861
cn-southwest-31,af-23,12,802
cn-southwest-31,af-24,50,585
cn-southwest-31,eu-west-0,29,605
cn-southwest-31,eu-west-1,67,972
cn-southwest-31,eu-west-2,62,731
cn-southwest-31,eu-west-3,45,520
cn-southwest-31,eu-west-4,93,535
cn-southwest-31,eu-west-5,95,890
cn-southwest-31,eu-west-6,27,773
cn-southwest-31,eu-west-7,75,802
cn-southwest-31,eu-west-8,87,955
cn-southwest-31,eu-west-9,18,663
cn-southwest-31,eu-west-10,26,728
cn-southwest-31,eu-west-11,24,920
cn-southwest-31,eu-west-12,64,844
cn-southwest-31,eu-west-13,67,529
cn-southwest-31,eu-west-14,17,798
cn-southwest-31,eu-west-15,93,806
cn-southwest-31,eu-west-16,94,776
cn-southwest-31,eu-west-17,55,673
cn-southwest-31,eu-west-18,90,768
cn-southwest-31,eu-west-19,79,701
cn-southwest-31,eu-west-20,28,591
cn-southwest-31,eu-west-21,52,518
cn-southwest-31,eu-west-22,60,532
cn-southwest-31,eu-west-23,38,726
cn-southwest-31,eu-west-24,21,994
cn-southwest-31,la-0,91,894
cn-southwest-31,la-1,63,792
cn-southwest-31,la-2,42,647
cn-southwest-31,la-3,76,801
cn-southwest-31,la-4,32,805
cn-southwest-31,la-5,66,580
cn-southwest-31,la-6,32,909
cn-southwest-31,la-7,43,578
cn-southwest-31,la-8,96,805
cn-southwest-31,la-9,58,783
cn-southwest-31,la-10,66,519
cn-southwest-31,la-11,94,886
cn-southwest-31,la-12,39,843
cn-southwest-31,la-13,46,801
cn-southwest-31,la-14,42,600
cn-southwest-31,la-15,24,918
cn-southwest-31,la-16,84,561
cn-southwest-31,la-17,86,968
cn-southwest-31,la-18,24,879
cn-southwest-31,la-19,17,669
cn-southwest-31,la-20,70,534
cn-southwest-31,la-21,21,544
cn-southwest-31,la-22,59,596
cn-southwest-31,la-23,30,630
cn-southwest-31,la-24,60,945
cn-southwest-32,cn-southwest-33,79,681
cn-southwest-32,cn-southwest-34,88,656
cn-southwest-32,cn-southwest-35,27,704
cn-southwest-32,cn-southwest-36,13,624
cn-southwest-32,cn-southwest-37,92,642
cn-southwest-32,cn-southwest-38,28,750
cn-southwest-32,cn-southwest-39,26,616
cn-southwest-32,cn-southwest-40,83,884
cn-southwest-32,cn-southwest-41,56,823
cn-southwest-32,cn-southwest-42,49,846
cn-southwest-32,cn-southwest-43,10,710
cn-southwest-32,cn-southwest-44,33,551
cn-southwest-32,cn-southwest-45,43,914
cn-southwest-32,cn-southwest-46,83,530
cn-southwest-32,cn-southwest-47,56,594
cn-southwest-32,cn-southwest-48,99,687
cn-southwest-32,cn-southwest-49,48,579
cn-southwest-32,cn-southwest-50,98,835
cn-southwest-32,cn-southwest-51,50,595
cn-southwest-32,cn-southwest-52,92,773
cn-southwest-32,cn-southwest-53,82,991
cn-southwest-32,cn-southwest-54,57,997
cn-southwest-32,cn-southwest-55,76,861
cn-southwest-32,cn-southwest-56,65,827
cn-southwest-32,cn-southwest-57,51,712
cn-southwest-32,cn-southwest-58,23,906
cn-southwest-32,cn-southwest-59,13,876
cn-southwest-32,cn-southwest-60,21,872
cn-southwest-32,cn-southwest-61,49,818
cn-southwest-32,cn-southwest-62,54,818
cn-southwest-32,cn-southwest-63,66,721
cn-southwest-32,cn-southwest-64,68,727
cn-southwest-32,cn-southwest-65,33,949
cn-southwest-32,cn-southwest-66,14,788
cn-southwest-32,cn-southwest-67,72,648
cn-southwest-32,cn-southwest-68,76,939
cn-southwest-32,cn-southwest-69,45,759
cn-southwest-32,cn-southwest-70,53,974
cn-southwest-32,cn-southwest-71,83,527
cn-southwest-32,cn-southwest-72,23,574
cn-southwest-32,cn-southwest-73,12,721
cn-southwest-32,cn-southwest-74,10,655
cn-southwest-32,cn-southwest-75,89,869
cn-southwest-32,cn-southwest-76,80,822
cn-southwest-32,cn-southwest-77,37,503
cn-southwest-32,cn-southwest-78,72,616
cn-southwest-32,cn-southwest-79,47,977
cn-southwest-32,cn-southwest-80,14,632
cn-southwest-32,cn-southwest-81,16,630
cn-southwest-32,cn-southwest-82,47,828
cn-southwest-32,cn-southwest-83,16,977
cn-southwest-32,cn-southwest-84,53,910
cn-southwest-32,cn-southwest-85,100,599
cn-southwest-32,cn-southwest-86,66,622
cn-southwest-32,cn-southwest-87,37,756
cn-southwest-32,cn-southwest-88,18,973
cn-southwest-32,cn-southwest-89,47,922
cn-southwest-32,cn-southwest-90,62,556
cn-southwest-32,cn-southwest-91,21,758
cn-southwest-32,cn-southwest-92,88,627
cn-southwest-32,cn-southwest-93,82,814
cn-southwest-32,cn-southwest-94,27,909
cn-southwest-32,cn-southwest-95,53,949
cn-southwest-32,cn-southwest-96,38,545
cn-southwest-32,cn-southwest-97,21,980
cn-southwest-32,cn-southwest-98,47,586
cn-southwest-32,cn-southwest-99,18,646
cn-southwest-32,ap-southeast-0,73,980
cn-southwest-32,ap-southeast-1,99,519
cn-southwest-32,ap-southeast-2,87,763
cn-southwest-32,ap-southeast-3,45,857
cn-southwest-32,ap-southeast-4,43,609
cn-southwest-32,ap-southeast-5,69,660
cn-southwest-32,ap-southeast-6,50,528
cn-southwest-32,ap-southeast-7,49,631
cn-southwest-32,ap-southeast-8,84,685
cn-southwest-32,ap-southeast-9,34,632
cn-southwest-32,ap-southeast-10,43,805
cn-southwest-32,ap-southeast-11,62,898
cn-southwest-32,ap-southeast-12,93,701
cn-southwest-32,ap-southeast-13,99,884
